date,review,rating,isEdited,title,userName,developerResponse,,,,,,,,,,,1,too many ads!!,NeganHere,9/23/2023 4:58,"{'id': 39105551, 'body': 'Hi,\nThank you for your review.\nWe are sorry to hear that you are unable to use the App at this time. Please, reach out to our support team with the details of the issue at support.galleryvaultios@zipoapps.com  for further assistance.\nThank you!', 'modified': '2023-09-24T19:37:28Z'}",I tried opening the app and it goes to a blank page. It‚??s not opening. Can you assist,3,App not working,Nicksnamesssss,6/14/2021 23:03,So far so good one of the best,AdunNas,Rating,developerResponce
17-Dec-21,"Phenomenal App and super easy to use!! All of your phone's contents will be
                            automatically generated onto the new app you just downloaded, and simultaneously grouped
                            within their own unique genre. Dope functionality and usability...!!!",5,,,Vladimator,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-24,Safely keep videos and photos,5,,,Alif Arat,,,,,,,,,,,,,,,,,,,,,,,,,
16-Dec-23,"I saved my data here in private folder but since updating this gallery my
                            private data is not showing. While private data folders are showing but there is no data
                            inside. There are completely empty folders. Please solve my problem. My data is very
                            valuable and important.",1,,,I' Pad,,,,,,,,,,,,,,,,,,,,,,,,,
6-Oct-20,"This App moves very slow, app takes too long to open, to click on the
                            picture and to share or move it is very slow as well. Worked for a couple of days and I get
                            error messages when I try to move Pictures around. Uninstall and disappointing",1,,,Rochelle Small,,,,,,,,,,,,,,,,,,,,,,,,,
9-Jul-23,"I am very greatful to jnbix, however I recently relocated and in the process
                            list my wallet, ID and access to the mobile number I had used when I signed up. It does
                            actually pay, even Qthough the surveys are a major waste of time. They ask you a bunch of
                            questions and u and..then it pop up and says sorry u do not qualify so I perticipate in the
                            rest Also getting paid even though I have messaged customer support over and over to change
                            my mobile number and sent pics of me with my picture ID .",3,,,Joseph Callahan,,,,,,,,,,,,,,,,,,,,,,,,,
12-Feb-24,"great substitute for the built in gallery app which has much friendlier UI
                            and themes, a solid app indeed",5,,,Watching It,,,,,,,,,,,,,,,,,,,,,,,,,
3-May-24,"Fan _ tas _ti _ co !!! It's about time someone made a picture app . . . The
                            only problem I have is with me... I just found this today ‚?°‚?°‚?°‚?°‚?°.... I just quit looking many
                            years ago..",5,,,Randy Watson,,,,,,,,,,,,,,,,,,,,,,,,,
5-Apr-21,"Fantastic. Does everything you need in a gallery app with more! One of the
                            best parts is that you are NOT bombarded with ads!!! Its fantastic that you can hide pics on
                            this as well as edit and sort etc. Well done!",5,,,Colleen Elphinstone,,,,,,,,,,,,,,,,,,,,,,,,,
9-Mar-24,Very exellent app and easy to add favorite folder in this gallery.,5,,,Manickam Rajesh,,,,,,,,,,,,,,,,,,,,,,,,,
6-Mar-24,"It's easy to use and it provides a recycle bin Incase you need to restore...
                        ",5,,,philip chanda,,,,,,,,,,,,,,,,,,,,,,,,,
4-Mar-24,It's a good app but needs more changes best of luck,5,,,M Faseeh Haider,,,,,,,,,,,,,,,,,,,,,,,,,
22-Mar-23,"The fact that you can pin & favourite made me keep this one over others.
                            I was booted out of simple gallery app that forced everyone to a trial when it wasn't even a
                            great upgrade so had to move so thank you.",5,,,Sunny Y,,,,,,,,,,,,,,,,,,,,,,,,,
24-Dec-23,"I have just recently purchased this app and two feature I would like to be
                            incorporated 1) option only to show camera pic on the homepage & folders on the next tab
                            2) opening animation should be removed or reduce because of this the app looks slow",3,,,AKASH SINGH,,,,,,,,,,,,,,,,,,,,,,,,,
9-Mar-24,"It's very suitable for saving different types of photos very useful app for
                            photos",5,,,Anantha Sai Pasam,,,,,,,,,,,,,,,,,,,,,,,,,
2-Mar-24,"It's a good app but, sometime it's irritating for background ads.",5,,,Solaiman hossain,,,,,,,,,,,,,,,,,,,,,,,,,
18-Mar-24,"The app is working smoothly and plays a vital role towards helping someone
                            to hide things he or she wants",5,,,Luigi James M,,,,,,,,,,,,,,,,,,,,,,,,,
17-Mar-24,Awesome app easy to use and lots of useful features.,5,,,ghynna mor,,,,,,,,,,,,,,,,,,,,,,,,,
13-Apr-24,Very easy to review all pics and videos within a second,5,,,sabir shah,,,,,,,,,,,,,,,,,,,,,,,,,
14-Apr-24,Good one...easy to use.. automatically make folders.,5,,,najma khosa8,,,,,,,,,,,,,,,,,,,,,,,,,
31-Mar-24,Perfect app.. convert ur all folder files to viewable gallery insite,5,,,Sanjay Rawat,,,,,,,,,,,,,,,,,,,,,,,,,
21-Feb-24,"Insanely long ads, 20 seconds or more...",1,,,Paul Reibold,,,,,,,,,,,,,,,,,,,,,,,,,
14-Oct-20,"It's easy to use, no ads, private folders, good editing system and its very
                            easy to use, it's honestly perfect. One thing I don't like is that um....well actually
                            nothing, it's perfect.",5,,,Greggory Lee,,,,,,,,,,,,,,,,,,,,,,,,,
29-Apr-24,Nice app but problem with ad,5,,,Tara Devi,,,,,,,,,,,,,,,,,,,,,,,,,
16-May-24,its always the best for me.it does everything i want and need it to.,5,,,Tony,,,,,,,,,,,,,,,,,,,,,,,,,
6-May-24,Easy to use and excellent app,5,,,Ijaz Bukhari,,,,,,,,,,,,,,,,,,,,,,,,,
21-Apr-24,It's good and is keeping the documents,5,,,Alarape afeez,,,,,,,,,,,,,,,,,,,,,,,,,
23-Apr-24,This app is very fast and I am use this app on every smartphone,5,,,Poonam Katariya,,,,,,,,,,,,,,,,,,,,,,,,,
