source,review_id,review_date,review_description,rating,user_name,review_title,developer_response,developer_response_date,thumbs_up,laguage_code,country_code
App Store,93de6b0e-1cfc-44fb-8089-d6710c6ef5f2,2012-08-19 12:18:20,"I absolutely love this app!  It's just what I've been looking for.  I've got files to hand on the go which I can edit and email anywhere!!

ABSOLUTELY BRILLIANT - Thank you",5,A grateful fan,Dropbox is Brilliant,,,,en,us
App Store,3c35827c-f3a9-4d0e-91f1-0a7d61ba62c1,2013-11-07 21:20:43,"It's a great app and it's always been reliable. However, I have a very large collection of gifs and I would LOVE for them to be able to play on the app.",4,Aiskha9779,Used this app heavily for the past year,,,,en,us
App Store,21423cb3-7302-4f24-a8eb-e5881c618e8f,2013-02-20 10:48:42,"After v2.1 update, Dropbox's new pdf viewer stopped ALL .pdfs working.

Thankfully this has ****-up has been sorted quite quickly and now with v2.1.1 I can now see all my files.

Date order is a fantastic feature which was asked for 2 years ago on the forums and has taken ages to arrive. 

4 stars not 5 due to slow development and apparently little app testing before release. 

.",4,Daniel1975uk,Totally useless after update..... Can't read .pdfs,,,,en,us
App Store,d06030bd-cab3-40c4-beb3-1db46ade9cae,2012-09-13 12:14:12,One big problem I have with the iOS versions is that filenames longer than 20 characters are truncated so much that I cannot see what the file is without opening it,3,n0rman,Cannot see long file names,,,,en,us
App Store,a0d8050a-5010-46b9-bb44-5e6476220551,2012-07-01 10:17:50,Everything you would expect from Dropbox. Very functional.,5,F18Andy,Just works,,,,en,us
App Store,f90cdef3-db7e-48a5-8cb1-609d7e0c93a0,2012-06-15 20:49:51,"Yes, the app crashes upon upgrading. Follow HawkyUK's advice and delete the App and reinstall. Works perfectly. This remains one of the best and most useful Apps available.",5,Media Guru,Read the constructive advice from HawkyUK,,,,en,us
App Store,db911d69-de8b-4b2a-8d27-f311fb5608e3,2012-06-17 13:50:01,"What happened to the customisable local storage option in the settings menu? Instead of limiting my iPad to download a maximum of 500MB of documents, it now hasn't got a limit, and the size of this app is now 764MB now! I've got hardly any space as it is, so why remove this really useful little feature?!

Please get this fixed Dropbox!!",1,Marhelorpe,Local Storage???,,,,en,us
App Store,eec459f8-4249-4633-aa11-617610b5593b,2010-09-19 07:51:35,"This is the singularly most useful app I have downloaded, it is so easy to use, it is intuitive, it ticks all the boxes.",5,alanmiller63,Amazing Dropbox,,,,en,us
App Store,96763183-82ad-4846-b577-3b33553ba50e,2012-06-15 14:19:20,"Takes forever if you have long videos in camera roll but app works great 
(if clean install)",4,leetut,Camera backup needs options,,,,en,us
App Store,260f325c-dcdd-433b-a1af-0d315a62dd28,2012-04-27 15:58:46,"I love using my Dropbox, but I am unable to upload my documents from any of my apple devices, this needs to be fixed to ensure perfection",4,AyStar97,"Great, but unable to upload documents",,,,en,us
App Store,56adb5da-1612-477b-b69a-2086d8ca0092,2010-08-30 11:39:25,I needed a method for sharing files from my laptop to my work PC and then to my iPhone - and this did the job for free.,5,TPBstu,Does What It Claims To Do,,,,en,us
App Store,1ea5b479-a837-4527-b810-397b32339d8c,2015-04-11 08:25:52,You can share picture and video with others.,5,Coll 258369,Amazing,,,,en,us
App Store,664e5f69-421d-431a-9788-44428e6a9bdd,2018-01-03 22:17:56,This used to be a useful app at one time now all my files are not in date order they are jumbled all over the place if you expect people to pay for storage think again because I will not deleting the whole thing after many years using Dropbox Google Photos here I come,1,DarrenClubland,Absolute Rubbish,,,,en,us
App Store,6f14c58d-7dff-4b0d-b934-c19255d8595f,2017-03-20 06:40:43,"Whose idea at Dropbox was it to make the app worse?  Maybe they need to pick up their P45 now...

I mostly use Dropbox to upload and download photos.  Downloading has now been made more obscure and harder to find.  The export button is hidden behind three dots.

Instead of pressing one button and saving to camera roll, I now need to tap the three dots for more, then Tap the export button, then save to camera roll.  More needless added steps just so you can access your own files.

Painful and needless.

Export button needs to go back on the main bar.",1,dylan1984dvd,Changes make the app worse,,,,en,us
App Store,94803968-1a17-45c6-a4c0-a40494755004,2017-01-17 07:57:07,"Doesn't integrate with iOS so can't send photos directly from camera roll to DropBox 

Also when I try to add photos the other way, from the app itself, it hangs - I have a lot of photos true but that shouldn't matter - every other app I use is fine (in iPhone 6)",2,PlayDohHead,Bad app,,,,en,us
App Store,69f5aaff-c4c2-4af4-be37-d07732a93074,2016-10-09 19:13:29,"Hello when sharing links, the link is long i.e too many characters, previously not many characters were used, please have fewer characters in sharing links",3,F3rgy,Sharing links length long,,,,en,us
App Store,f117d2b7-b4cb-448e-941b-5cb5c37758b3,2016-07-30 15:28:37,I have been using this app for a number of years and loved how easy it is to store photos and files! So so disappointed to see you have started charging for storage! I will definitely be looking else where for storage now! Rip off!,2,Lidz123,Paying for storage,,,,en,us
App Store,2d3d34db-59c5-4959-9013-ace18d0b39f4,2016-06-09 07:58:50,"Latest update has moved the share button (which also gives access to saving files)
The button is now hidden away taking two steps longer to get to, slowing workflow right down and wasting time for no apparent reason.
It wasn't broken, but they tried to fix it anyway.",1,AltoExyl,Big downgrade,,,,en,us
App Store,3547a16c-7311-46dd-ba73-8c0d24e50780,2013-09-07 00:24:52,"Absolutely fantastic app, I can do all my college work on my iPad in Dropbox and it's waiting for me on my laptop. Insanely quick and very simple to use :D.",5,Niall Briggs,Perfectomundo,,,,en,us
App Store,a2142f3f-2e85-48c0-9d67-64501a8bbba1,2014-08-29 11:15:17,I don't usually write reviews but I just have to say this is a horrendous app. After over an hour it finally stated it's uploaded a video but it doesn't appear anywhere on my list of Dropbox files. It runs extremely slowly and it's unstable. Please stick to the desktop version because this app is a total waste of space.,1,St@rArtist,Terrible,,,,en,us
App Store,912c7a84-003f-46b6-8090-2f99be597230,2014-03-06 15:40:54,"Maybe I should clarify - I cannot access anything on the iPhone app. 
An example:
A mere 34kb (yup) Word doc doesn't open inside 5mins. I give up then. And, yes. I have tried on full ""3G"" signal. And home Wifi (very fast and reliable). 
The computer access works. 
All good and well, but I don't hulk a home computer around with me these days...",1,Happier bus traveller,Thanks for the update...not! (Part 2!),,,,en,us
App Store,42cb49be-80f3-438f-a8ce-fdda376c6e1a,2013-05-15 19:04:39,"Works perfect, upload photos or videos with ease. I know they are safe and can access anytime!",5,Ajificator,Very useful!,,,,en,us
App Store,5c78f6d4-ebe0-40bf-baae-9ac42c47b971,2013-05-04 06:44:54,Frankly this is rubbish. If i have a large zipped file in my Drop Box I ought to be able to email a link to it to a work colleague. Firstly the file won't dl to my phone - too large. Secondly if i am not using the default mail browser the app is not plumbed in. You need to make a simple way to copy an uploaded files URL. Until then Drop Box is useless.,1,Mr E Dawe,Needs work,,,,en,us
App Store,4084f030-86b7-4a8a-8fd2-16bc2a1572c6,2013-05-03 15:40:18,"I downloaded DropBox just last week and it proceeded to download the 7000 photos and videos on my iphone.
It displayed thumbnails in a nice 4-wide grid (jist like in camera roll) in potrait mode.
The new version shows 3-wide! I prefer to see more thumbnails per page!
Previously, the number of photos/videos displayed at the end of the thumbnails page.
That useful info has now disappeared!
Instead of improving, they've gone back a step.
It would be useful if at least on initial download, we were given the option of choosing photos and/or videos.
I'll look round for an alternative.",1,cheersforwastingmytime,Crap!,,,,en,us
App Store,318333e5-5045-4fa5-b0a7-ba836334c91a,2013-02-17 19:24:06,Couldnt live without dropbox. Anyone with issues just needs to try reinstalling. worked for me.,5,adrenopoker,"Great app, works fine",,,,en,us
App Store,c6324dc1-60ca-405c-ba13-1315d4134fd7,2012-10-14 14:02:50,"Amazing app, does everything you'd expect a Dropbox app to do. I've been using it on my 3GS and now 4s on iOS6 and it is very reliable.",5,Ben Perkins,Exactly what you need.,,,,en,us
App Store,9bd615e7-6020-4bf8-a1c4-3496dbd9edd4,2012-12-17 18:00:31,"I'll just start by saying I love Dropbox. It's totally changed how I manage my files, and really has ""simplified my life"" so so much. 

However, the mobile app isn't great. I need to be able to view my PDFs in FULL SCREEN, without the menu bar at the top, and I need to be able to rename files.

I also want to be able to hide the Camera Uploads button (on the bottom of the side bar) since I don't use Camera Uploads. 

If these things were fixed, it'd be perfect.",3,TimCosmos,"Good, but could be amazing",,,,en,us
App Store,8f7701ab-390d-416c-9918-9fdc51b17b98,2012-12-10 12:00:25,"What can I say about this app, well nothing really positive maybe that it looks good and is easy to use. But as you can not view files you upload totally pointless. Even files below 1mb don't even load and the app spins trying to load it and sometimes crashes. Don't waste your time downloading",1,Crap app,Painfully slow & crashes,,,,en,us
App Store,87a4c450-597e-4ede-b30e-045bc2b9db1c,2012-04-20 23:36:28,Not only does it do what it says but the team are fantastic and answer queries quickly! Excellent jobs guys! Download!,5,268mixed,Love Dropbox!,,,,en,us
App Store,0e1e0d32-f7fe-41bd-8c61-3a5cd058ebbf,2012-09-19 10:31:00,"I have been using the app for a while and was glad to read that the latest update enables air print.
However, I have not been able to find any button for this and on Drobox's website there is no mention of printing on the help and support pages.",2,Rcvangelder,No print?,,,,en,us
App Store,446cd25d-53bd-471a-8bfa-9d03c7153b35,2012-08-09 08:41:01,"Loved Dropbox at first. Too many problems now. Tried to update this morning to pay the $9.99 a month, and through Paypal it just didnt work. On forums it states the problem has existed for years and they haven't fixed. I found google drive, and using this instead. Plus points? Its half the price.",1,Ema-l,Use Google Drive instead...,,,,en,us
App Store,0ea9a7b8-2d68-4224-acd3-0230655f8fd2,2012-06-15 01:20:07,"Just like everyone else. 

Rated four stars though, as I'm sure this will be fixed quickly, and otherwise it's a very handy app.",4,SteveJakob,Type in pin -> crash,,,,en,us
App Store,ccdc7299-a208-486f-94a9-a2f306d69e14,2012-02-05 11:49:24,"Better than all the alternatives I have tried. (and I've tried lots).
Can't live without this site.",5,Meatythumbs,The best,,,,en,us
App Store,d7596d96-a9f9-429e-bd9d-abb0db986328,2012-04-07 19:08:19,"Dropbox has helped me with everything  now I can sort my folders easily 😃
However there is one fault you can't make new folders 
But if you download it on the computer you can
I've got on computer really good
Recommended by me 5 star
All you do is go on google and type in Dropbox and its the first one on it
Once you've clicked on it it will come up saying 

ECT",4,Bsfb,Best app ever 😄,,,,en,us
App Store,eadc6d68-cf95-40eb-9a9e-999c3cb669d6,2011-04-25 12:11:56,Would thoroughly recommend. But do bear in mind it's a read only app and not a file editing one!,5,aes_1991,Excellent.,,,,en,us
App Store,cabdd704-0212-47e3-85c4-04c72abec1a2,2011-06-23 21:48:13,Fantastic idea - would be even better if it let you rename or move files from the app,4,DanEvans,Great concept,,,,en,us
App Store,e0296abc-a505-49a9-b025-64f54759b4be,2015-09-15 15:45:35,"Great app would recommend, I use Mac, iPad and iPhone and all documents are available at the touch of a button with out hesitation!",5,Fork head,Brilliant,,,,en,us
App Store,6d1a1eaa-dd24-4016-81b3-8816a2de80bd,2010-05-06 21:56:07,"I get a connection error with EVERY file despite having a full wifi signal and 5 bar network coverage.  Used to be great, dropbox, what have u done to this app?! I've tried uninstall re-install, restarting my phone, unlinking and re-linking my account but no luck. Shame as I used this app daily...",1,oldskoolflash,Was great now useless...,,,,en,us
App Store,f422534b-f84b-4c61-b0d4-c3f35faa2d87,2017-10-12 17:13:08,"Please change the icon back to the original. 
The new look is horrible.
Dropbox has always been an iconic blue box on a white background.",4,iShaun_N,Change Icon,,,,en,us
App Store,9a9727db-d007-4961-a54d-54b89562f870,2017-03-03 18:15:02,"Since the latest update 36.2, the app  immediately  crashes and throws me out on opening it. Rather worryingly, I have paid for yearly subscription to files that I can now not get to. Asking for support from dropbox has resulted in very on helpful responses. 1 1/2 weeks and counting with no access to my files.",1,Markv78,App crashes on opening,,,,en,us
