date,review,rating,isEdited,title,userName,developerResponse
9/7/2013 20:18,I prefer SkyDrive to Google Docs because MS Word is so pervasive. I do not like that I can't edit files on my iPhone. Please add editing capabilities for the SkyDrive iPhone app. Thank you.,4,FALSE,Please add editing capabilities for iPhone app,Nathan Pierce @MicroBrewr,
7/24/2013 22:06,"This app was much more functional when my images were listed in alphabetical order.  If you're going default to a ""date saved"" format, we need the option to resort alphabetically.   One star rating for taking a great app and making it very annoying to use.",1,FALSE,No alphabetical sorting,bjooks,
7/9/2013 19:22,"If I want to view a spreadsheet with only a few rows, I have to pinch to zoom. The screen shows a lot of unfilled cells. The app would be perfect if there was dynamic resizing.",4,FALSE,Good app with some flaws,Tim cook lover,
12/10/2012 3:05,Works just as expected. Easy to navigate and upload content. Great free app not to mention stellar integration with Windows 8.,5,FALSE,Skydrive,Sobrino1234,
11/6/2012 5:10,I was one of those lucky users to whom 25 GB of free upgrade was given. Extremely useful for storing and securing pictures and documents.,5,FALSE,Superb app!!,AR2222,
9/3/2012 23:38,"I use it on the iPad, iPhone and windows 7. Uploads great never had any problems. Alot better than iCloud.",5,FALSE,Great,Gzalesk,
8/28/2012 11:20,"The interface, the features -- best available.",5,FALSE,Perfect! Does what google and apple can't,Timareviews,
8/29/2012 14:05,Great app. Works well but needs a way to search for docs in a folder when there are hundreds of files.,4,FALSE,"Nice, but please add a way to SEARCH files!!",Jamie 10178,
12/13/2011 23:43,Never forget your homework... Use your school's paper and ink.  Must have! Lol,5,FALSE,Great for a student on the go,jonandkym,
4/1/2012 22:10,What good is an app to access skydrive files if I can't open the files stored in it with the apps on my iPhone? Dropbox allows you to do this when you have an app registered on your iOS device that handles the file type (gp3 in my case).,1,FALSE,Totally useless,Zenyogi,
12/28/2011 18:21,"Another example of how fractured Microsoft's sync and cloud services are and the confusion and loss of features that results.

Useless for me until I can access files syncing via LiveMesh to SkyDrive synced storage. Integrate both SkyDrives or at least rename one or the other. Ridiculous.",1,FALSE,No Live Mesh support,ajogs,
12/23/2011 18:14,"After I play a music file from Sky drive on my iPhone, the app shows a blank black screen. Happens everytime.

Deleting this app.",3,FALSE,Black screen,pianofan92,
8/9/2017 11:26,This is an extremely useful app for accessing and uploading any file in pc,5,FALSE,One of the best apps,iToldMeSo,
9/20/2017 0:55,This is a great way to plaid your pictures from your phone,4,FALSE,Rest for pictures,Axel T Great,
7/2/2017 19:26,"Nice app easy in use i really like it
I want more free space... but how can u tell me...",5,FALSE,One drive is better then icloud,Eshal Ali khan,
7/23/2017 22:25,"It's one single place in cloud for 4 of us in the family that works across the platforms (iPhone, PC and Mac). Works for us!",4,FALSE,One place in cloud,Shawn Desai,
5/19/2017 2:00,Microsoft does a excellent job of making user friendly apps for IOS !,5,FALSE,Solid App,Blackwellsmart,
3/28/2017 15:05,I am happy with this app & use OneDrive feature more often.,5,FALSE,Working well for me,Cali Valley Lady,
5/17/2017 16:17,"I use it almost exclusively for picture storage from my apple phone, it works great for that. Like it more than iCloud.",4,FALSE,Works great for me,Minecrafty really awesome,
12/24/2016 13:36,No complaints. Everything goes very well.,5,FALSE,Excellent app.,Willy soko,
3/18/2017 0:38,Would love to mark a folder to download over wifi only and even better mark folder with parachute.,4,FALSE,Cellular,MUVEIT,
1/19/2017 23:10,Easy to use and can see the files I have saved on my computer,4,FALSE,Works great,Chuck Norris is amazing,
11/25/2016 20:55,"I use this all the time  I transfer files to clients, from phones and for work.  Works great!",5,FALSE,Great app,On wil,
11/18/2016 21:47,"This app has save me so many times, just wished it loaded faster for videos.",5,FALSE,Good app,decamps,
11/16/2016 3:38,Awesome App! Great storage! Never worry about losing information and pictures again!!!,5,FALSE,One Drive!!!,Booskiennene,
7/30/2016 18:29,Is there anyway u guys could control the playback speeds. The same way VLC cloud works. Thanks a lot,5,FALSE,Playback speed,Omaregybb,
10/19/2016 21:32,The app badge icons are sticking around after I delete or Mark messages as read. Usually have to open the app a second time to make them disappear,3,FALSE,Badge app icons sticking,Mark Snider,
8/28/2016 21:09,Very disappointed with accessibility. Always a confusing issue between personal and work account. DropBox works much better. I have been so frustrated with one drive..ready to delete it.,2,FALSE,Poor,WastewaterDirector,
6/29/2016 15:56,Works well and I can documents directly from Onedrive by text from my iPhone.,5,FALSE,Great App,TX Harry,
7/18/2016 2:37,Mostly no complaints. It does photo cloud service pretty well.,4,FALSE,"Works as expected, but I wish there was more free space",derek-U,
6/12/2016 1:46,"This is a GREAT APP!!! I use it all the time for photos, files, document integration, etc. Well done!",5,FALSE,Simply Amazingly Efficient,Quintin308,
5/21/2016 17:21,Best cloud app I have used and easy to set up with multiple devices,5,FALSE,Easy to use,HENLOY,
5/21/2016 21:50,"So far it has been a great app. 
Only one or two things I would like to find out. 1). How to empty the recycle bend. 2). How much storage do I have to begin with.",4,FALSE,Very good,Kia7747,
3/18/2016 1:26,Can't "mobile" without this app; center of my content Universe and the client is very stable and lots of great features,5,FALSE,Great!,Loopbackin,
5/7/2016 2:19,"The app wasn't refreshing photos after copying them on my laptop to one drive folder.  App told me I didn't have a wifi connection even though i was connected and wifi worked.

Doesn't synch when I add or modify files from my laptop.",1,FALSE,Crappy app - really no stars but I can't undo,Readerinbrooklyn,
4/8/2016 23:40,App still crashes after latest update,4,FALSE,Crashes,TFulks,
4/5/2016 16:20,"Terrific app, but I wish it could store all files locally the way Onedrive can on a Mac. It would make my iPad my primary device.",4,FALSE,Needs Local File Storage,mpb831,
10/15/2015 5:32,"Simply great.  Love the ease of uploading and viewing pics on this app.  Easy to use and view.  Clean, fast and reliable.",5,FALSE,Great App,StudioMonk,
2/20/2016 2:11,"Used for several years with PC, ipad and iphone integration.  Recently, continuous problem with iphone and ipad as app closes every time I try to access files.  What up?",3,FALSE,Fast But.....,crazyflyer74,
1/9/2016 8:57,I can't download my photos onto my phone for some reason. I only get a "sorry there was a problem. try again in a few minutes." I've tried over and over. nothing.,2,FALSE,maybe it's just me..,Vee.xvi,
12/17/2015 18:45,I can no longer download videos to my camera roll. I used to be able to spit before the update. Please fix.,3,FALSE,Cant download videos anymore,Starkiller01,
10/3/2015 23:40,A thrill to have all our photos in one place.  Easy to use.,5,FALSE,One drive,Earl Yates,
10/14/2015 19:06,"In version 5.7.6, I am able to add item to a folder shared to me. After updating, that feature is gone. Can we add the ""Add items"" back? App is great.",3,FALSE,Can't upload to shared folder anymore,Bboyvao,
9/8/2015 20:06,"And I paid so much money for it! I REALLY like Dropbox, but OneDrive offered a better deal, so I switched. Sad day. 

I have yet to be able sync my files so that I can view them on my iPhone/iPad. Yes, I googled it and did what they said. Still no success. 

In the process of deciding whether or not to keep this hard-to-use app, or cancel and pay my 99 bucks and pay for DropBox 1T. 

I'll spend a little more time trying to figure this app out (but I SHOULDN'T HAVE TO!!!!  If I still am struggling, I'll just cancel, and go back to easy-to-use Dropbox.",1,FALSE,I hate this app,Who am I really?,
8/12/2015 1:26,"Constantly makes me log in with password, then just opens up another MS app, which then again requires me logging in with password. Sometimes doesn't update/upload file changes, so my devices have different versions of the same doc. Very very annoying.",1,FALSE,Purposeless suckiness,t*m cru***,
6/20/2015 15:34,Current version is pretty cool. Thanks for hard work.,5,FALSE,Current version,Manav Phuyel,
7/30/2015 16:40,I love being able to use onedrive on my phone normally it works but today it began crashing every time I open the app! Not running the iOS 9 beta...on 8.4 so don't know why it's constantly crashing. Please fix!,2,FALSE,Works..sometimes,Brambleky,
7/29/2015 3:15,"Crashes every minute or so on my iPhone and iPad. Makes studying off the cloud impossible. Microsoft needs to debug software, because it makes a great program useless. If my school didn't use office 365 for everything I would have already returned to Dropbox",1,FALSE,crashes constantly,Reel Fishing Fan,
7/13/2015 15:50,Turn on auto photo upload to take full advantage!,4,FALSE,Bigger cloud storage than Apple provides,ShawnDog01,
7/13/2015 0:02,It was easy to transfer photos from phone to one drive folder.  Can I see them on my other devices?  Of course not! Maybe if I spent hours trying to figure it out it  I could see them.  It's easier just to delete the app and find a user friendly one.,1,FALSE,Typical Microsoft,Appworthlesss,
6/20/2015 18:06,Nothing loads. Keeps saying uploading the files but it never finishes. All you see is white squares for the picture preview. Very frustrating and disappointing. Looks like am gonna transfer everything back to Dropbox. It is so much better .,1,FALSE,Nothing works on the 5.4.2 version,jxv025,
2/19/2014 22:58,"Fantastic update. Works flawlessly. Simple tool without the much needed hype unlike similar tools, yet really really useful.",5,FALSE,Brilliant,Bhujang R,
2/24/2015 19:10,"Onedrive is my primary host for all of my files. This iPad version suits for most needs, but could be faster and more reliable.",3,FALSE,"Great to view all of your files, needs a little work",thomasonthefarm,
1/31/2015 8:57,For some reason it only back ups only 16 pictures out of my 300 that I have for some reason. If they fix it then I'll give it a 5 star for sure :D,3,FALSE,Getting better,Sleepylocs,
1/15/2015 5:26,Can't upload anything via the app. Can't even view anything that has already been backed up. Won't even access my account. Haven't been able to use this program in MONTHS!! Not sure why I even still bother trying...,1,FALSE,Every "update" only makes it worse!,Frustratedx2!,
