user_name,review_description,rating,review_date
Franc Ruiz,"New update has no sense. You can not upload photos directly to albums, you need to upload
            them and later move to album. If a photo is old, then you have to go over all photos in order to add it to
            correct album. Also now does no detect which photos are already uploaded, so you don't know which ones you
            have to upload or are already uploaded. Old app version was working ok, new version makes it useless.",1,"November 13, 2022"
Rosh B,"Not sure how Amazon dropped the ball on this. It just synce all folder or selected folders
            and backs up all picture to one photo /dump. Can't directly take a bunch of pictures from ur phone and
            directly create an album. Instead every thing first has to be uploaded to Amazon dump location then u will
            have to go find the same pictures and add them to an album. Not a nice app for people who like to create
            photo albums directly from ur phone or other devices. Sad Amazon did not think of this.",2,"January 19, 2023"
Nicky Law,"I never want to delete any photos, and the kids always tell me off for blocking up my
            storage. So now I just say I'm with Amazon Prime Photos.",5,"January 18, 2024"
T Jakab,"I wouldn't have thought this app can get worse but Amazon managed it somehow, probably
            spending thousands on this useless and worsening redesign. Since then it is no longer possible to see the
            photos on the phone and tell which ones are uploaded then add to albums. I suspect photos will be closed
            like drive eventually because I and probably others will stop paying.",1,"November 19, 2022"
Kara Ault,"This app is a lifesaver. I love that it backs up my photos, and especially love that I can
            sort by person or subject!",5,"January 26, 2024"
Rocking Squirrel,Update easily and can still share.,5,"May 11, 2024"
John Sheridan,L9ve how it works. Very convenient!,5,"April 6, 2024"
Susan Roberts,"I do not like the way it automatically stores any photos or screen shots I take. Can I stop
            it doing that?? 😫 I do not want it saving every single photo I take!!",3,"January 28, 2024"
A Google user,"It's OK as a basic back up, a bit clunky and not very versatile but I guess it will improve
            with time. I have just discovered that Drive and Photos aren't the same. If you have drive installed, as I
            did, and it gets full then photos won't get backed up to photos and you get a quota message. Very confusing.
        ",3,"February 6, 2019"
Andrew George (Padski McGuinty),"Very helpful. When I've got carried away taking pic's, good editing suite, all around a good
            service. For Photo's, but I can't afford to expand my Video storage, so I have to download load them to a
            dvd recorder, keeping them on DVD. I pay for Prime and get the Photo storage, and it's big because I have
            not run out of space.",5,"February 27, 2022"
Brett Sanftleben,"This app makes no sense. I only want it to do two things - show me which photos are stored
            in Amazon Photos and show me the photos on my device that I might like to upload into Amazon Photos. It does
            a really bad job of doing these simple tasks, with no obvious way to see only what's already uploaded and no
            easy way to view my device photos in the same way as they appear in my gallery. I spend a fortune with
            Amazon every year - this is a big disappointment. The OneDrive app is miles better.",2,"March 10, 2021"
Donna Shields,I'm pleased with this app. Easy to save your pictures.,5,"March 28, 2024"
Patricia Tobin,Great ability to upload and save photos,5,"April 8, 2024"
Hugo G,"Terrible execution. Automatic upload doesn't work correctly, will sometimes start uploading
            different folders and there's no way to stop it from doing it once it has started. Bad UI to delete all the
            unwanted pictures that were uploaded wrongfully. Wouldn't recommend the app unless you're desperate to store
            at full quality and have the Google alternative storage full...",1,"January 3, 2023"
Jorge Reynoso,It's a good alternative to Google photos if you have Amazon prime,5,"April 3, 2024"
Geraldine Walker,"My mobile phone provider has sold out to another company. I was advised to back up important
            files/photos just in case they're lost with the change over. Amazon prime photos came at the right time... I
            love this app ...so easy to catalogue my gallery into different headings..... everything is there ' crop/
            edit etc....even saves deleted into a file which my phone hasn't got that ...so far so good 👍😊",5,"October 5, 2023"
Katherine Maria “Kath.” Garvey,"Just simply a great album for storing all my photos. Also what I love about Amazon photos is
            having the option to back up your photos esp as I have had to in the past reset both my phone or tablet back
            to factory settings, or had tablets stop working so just being able to simply re install the app either on
            your existing device or a new one and retrieve your photos esp ones that are of a sentimental value as I
            have in my album is brilliant Just can't fault this app at all. Highly recommend!!!.",5,"July 20, 2020"
Kim Branton,"The app is easy to use for the most part. But I despise the fact that being a loyal Prime
            customer does not give me the ability to order prints because I live in Canada (which it didn't tell me was
            a problem until after I painstakenly selected 700 photos to print). Almost everything else is available in
            Canada so I don't see why photo printing is any different, there's two huge warehouses near me so PLEASE
            offer the service.",4,"August 3, 2020"
