,date,review,rating,isEdited,title,userName,developerResponse
924,2017-01-24 13:21:51,I think my favourite thing about Dropbox is the automatic camera upload feature. I can backup my photos securely and quickly without even having to think about it.,5,False,Best storage app!,Flynx13,
925,2016-07-27 07:16:33,Nice easy storage of files and images. Very handy to transfer photos from my phone to Dropbox and send the link to family.,5,False,Easy storage and transfer of files,MiniBlueDragon,
926,2016-11-25 04:39:37,"For the past year I have not been able to use my drop box that I paid for at Currys on my IMac, i have wrote to them several times over year and not had any reply? And now they have the cheek to say they are closing my paid for account because I haven't been active for a year??? A bit of help would not go a miss terrible service I am wanting a full refund now because of this, although this will probably get ignored too.",1,False,IGNORED FOR A YEAR???,Brian1.9.7.0,
927,2016-10-21 10:46:37,It is still very disappointing that the whole file name isn't visible due to the split screen. It is very difficult to choose from a number of files which start with the same few words.  I would use this app frequently if I could see whole file names.  As it is I don't use it at all.,3,False,OK but not great,Still Perseverando,
928,2013-12-13 08:37:02,"I was already hooked on this app, but the latest update makes it even better still. It is absolutely great to be able to view annotations on PDF files directly in Dropbox. Excellent work!",5,False,Superb update,Woodles65,
929,2014-12-16 08:39:10,"If I actually manage to load the app after 3 minutes (60% time it freezes on loading screen) and I open one file, like pdf, the app crashes in about 2 minutes of viewing it. I am unable to upload any file thourgh the app, as it just freezes forever.

Fix it, you are the leading personal cloud compay, that is why I stick with you. But it is not going to last long..",1,False,Crashes / freezes all the time,FunTomator,
930,2013-06-26 07:01:30,I would like to be able to open app folders with a click of a button like if i go to. New/folder/app then choose between already made folders for my apps like minecraft or angry birds,5,False,Could you,Olly Iybgbgbgb,
931,2013-08-27 18:05:34,"Hi

I've amended records in the last week. But the preview still the one from weeks ago. I have to email myself to open the file now. Which is the new modified version. But if open in Dropbox in Docs to go. Still opens previous old one. No idea why does this

I think there is a sync issue. As on my pc everything is correct. Just on ipad the problem occurs",2,False,Ipad mini update problem,Mjlclocky,
932,2013-07-17 08:56:00,"Since a recent update there seems to be a bug which prevents use of the edit function. The function works on the first document but not on subsequent ones. The only way to move or delete is therefore to close the app down.
Fix this and I'll be back using it.",3,False,Great app but a new bug is making it unuseable for me,brockledockle,
933,2013-02-17 17:08:49,"For those complaining that it keeps crashing on startup: delete the app, turn your phone off, turn it back on, re-install again. This worked for me.",5,False,How to resolve crash,london_gambler,
934,2012-06-16 09:01:46,"Previous update broke it. But as expected Dropbox were quick to fix. 

If you still have problems, delete Dropbox from device and reinstall.",5,False,Fixed,THC-appleID,
935,2012-06-27 17:49:08,"Since the latest update I cannot open this. Is there a problem page? I wanted to back another app up which has had previous problems before I updated that, now this is as bad.
All working again now, thanks",4,False,Black screen,Steve924,
936,2012-06-16 06:52:01,Then it worked. Amazing app though ...having access to all your work files and the like. It does it so well that you forget about how hard it must be.,5,False,"Had to delete, restart, reinstall.",daninski,
937,2012-06-15 07:06:02,"I fixed the crash by deleting the app and installing a fresh copy. Then reapplied my PIN. It now works just as it did before. 

After the v1.5 update my Dropbox wouldn't login after entering the PIN. I needed to delete the last number and reenter it. The app then froze on a black screen.",4,False,Crash fix,Me9999999,
938,2010-10-25 13:16:15,"Amazing app, just needs to tell me that files have been uploaded to it. Using it for group work and would really like to know when someone has loaded a new document onto my dropbox. 

Other than that I can't fault it.",4,False,Amazing but...,Jay02,
939,2010-06-25 21:37:48,"The first time I opened this after updating to iOS4, it demanded a password, even though there was no password set. I kept putting in attempts until finally it went to a white screen and I closed it up. Next time it opened as usual, though I had to reload all my favourites.",3,False,Problem after iOS4 uddate (iPod Touch 2G),Michael MacGee,
940,2010-05-31 09:25:31,"In a very short time I have become Dropbox' biggest fan. Not only is it child's play to install and deploy, it simply works so very well and all of this for free up to 2 Gb of storage! Fantastic!",5,False,Fabulously straight forward,j33per,
941,2010-05-04 08:33:25,"This is the next step in backing up your files... I've upgraded to the 50gb account and got all of my important things backed up and easily accessible on the go!! 
Get the free account now!! Why not?",5,False,Amazing!!,ShiftyLookin,
942,2010-02-15 19:56:14,"Excellent little app.
Upload loads of tech data to dropbox and can view on iPhone when i need it.
Very easy to use and set up.
The first 2Gb is free, then you pay but for docs/pdf 2Gb goes a long way.",5,False,Dr,Head of Potions,
943,2010-03-21 20:39:23,"I think this app is great and is easy to use, it comes in handy a lot! But I think the app needs to be able to send multiple pictures at once, having to press and load pictures one by one can become fustrating, seeing that I have over 1000 pictures on my iPod. Please update!",3,False,Kieran,Kieranhowe,
944,2017-07-31 15:19:45,Takes too much storage space I have no space when I put photos on this apps takes phone storage space,5,False,Not good takes to much storage space,a_hussain,
945,2017-03-02 23:11:42,I love this app and would recommend it to anyone who wants to have an app that does all the work for you. It downloads your photos as soon as you take them. I have nothing bad to say about this app it's great,5,False,Drop box,Bailey 25***,
